"LGD2014","LGD2014NAME","DZ2021","DZ2021_name","SDZ2021","SDZ2021_name"
"N09000008","Mid and East Antrim","N20002594","Ballymena_A4","N21000581","Ballymena_A"
"N09000008","Mid and East Antrim","N20002597","Ballymena_B3","N21000582","Ballymena_B"
"N09000008","Mid and East Antrim","N20002596","Ballymena_C2","N21000583","Ballymena_C"
"N09000008","Mid and East Antrim","N20002591","Ballymena_B1","N21000582","Ballymena_B"
"N09000008","Mid and East Antrim","N20002588","Ballymena_A2","N21000581","Ballymena_A"
"N09000008","Mid and East Antrim","N20002589","Ballymena_A3","N21000581","Ballymena_A"
"N09000008","Mid and East Antrim","N20002587","Ballymena_A1","N21000581","Ballymena_A"
"N09000008","Mid and East Antrim","N20002650","Braid_C4","N21000593","Braid_C"
"N09000008","Mid and East Antrim","N20002646","Braid_C2","N21000593","Braid_C"
"N09000008","Mid and East Antrim","N20002641","Braid_A3","N21000591","Braid_A"
"N09000008","Mid and East Antrim","N20002639","Braid_A1","N21000591","Braid_A"
"N09000008","Mid and East Antrim","N20002592","Ballymena_C1","N21000583","Ballymena_C"
"N09000008","Mid and East Antrim","N20002598","Ballymena_D3","N21000584","Ballymena_D"
"N09000008","Mid and East Antrim","N20002590","Ballymena_D1","N21000584","Ballymena_D"
"N09000008","Mid and East Antrim","N20002654","Braid_E1","N21000595","Braid_E"
"N09000008","Mid and East Antrim","N20002652","Braid_D1","N21000594","Braid_D"
"N09000008","Mid and East Antrim","N20002648","Braid_B2","N21000592","Braid_B"
"N09000003","Belfast","N20000888","Titanic_J2","N21000205","Titanic_J"
"N09000003","Belfast","N20000889","Titanic_K1","N21000206","Titanic_K"
"N09000003","Belfast","N20000890","Titanic_K2","N21000206","Titanic_K"
"N09000003","Belfast","N20000972","Ormiston_H1","N21000226","Ormiston_H"
"N09000003","Belfast","N20000975","Ormiston_G3","N21000225","Ormiston_G"
"N09000003","Belfast","N20000973","Ormiston_H2","N21000226","Ormiston_H"
"N09000003","Belfast","N20000897","Titanic_K4","N21000206","Titanic_K"
"N09000003","Belfast","N20000970","Ormiston_G1","N21000225","Ormiston_G"
"N09000003","Belfast","N20000974","Ormiston_G2","N21000225","Ormiston_G"
"N09000003","Belfast","N20000902","Titanic_R1","N21000211","Titanic_R"
"N09000003","Belfast","N20000895","Titanic_K3","N21000206","Titanic_K"
"N09000003","Belfast","N20000976","Ormiston_H3","N21000226","Ormiston_H"
"N09000003","Belfast","N20000983","Ormiston_G4","N21000225","Ormiston_G"
"N09000003","Belfast","N20000978","Ormiston_J2","N21000227","Ormiston_J"
"N09000003","Belfast","N20000982","Ormiston_F5","N21000224","Ormiston_F"
"N09000003","Belfast","N20000979","Ormiston_N1","N21000230","Ormiston_N"
"N09000003","Belfast","N20000977","Ormiston_J1","N21000227","Ormiston_J"
"N09000003","Belfast","N20000980","Ormiston_L1","N21000229","Ormiston_L"
"N09000008","Mid and East Antrim","N20002689","Coast_Road_B2","N21000602","Coast_Road_B"
"N09000004","Causeway Coast and Glens","N20001680","The_Glens_G2","N21000385","The_Glens_G"
"N09000008","Mid and East Antrim","N20002690","Coast_Road_B3","N21000602","Coast_Road_B"
"N09000004","Causeway Coast and Glens","N20001682","The_Glens_G3","N21000385","The_Glens_G"
"N09000008","Mid and East Antrim","N20002688","Coast_Road_A3","N21000601","Coast_Road_A"
"N09000004","Causeway Coast and Glens","N20001684","The_Glens_G4","N21000385","The_Glens_G"
"N09000004","Causeway Coast and Glens","N20001673","The_Glens_E2","N21000383","The_Glens_E"
"N09000008","Mid and East Antrim","N20002686","Coast_Road_A1","N21000601","Coast_Road_A"
"N09000008","Mid and East Antrim","N20002687","Coast_Road_A2","N21000601","Coast_Road_A"
"N09000008","Mid and East Antrim","N20002685","Coast_Road_B1","N21000602","Coast_Road_B"
"N09000004","Causeway Coast and Glens","N20001677","The_Glens_E4","N21000383","The_Glens_E"
"N09000004","Causeway Coast and Glens","N20001679","The_Glens_G1","N21000385","The_Glens_G"
"N09000004","Causeway Coast and Glens","N20001675","The_Glens_E3","N21000383","The_Glens_E"
"N09000004","Causeway Coast and Glens","N20001667","The_Glens_E1","N21000383","The_Glens_E"
"N09000008","Mid and East Antrim","N20002561","Bannside_D2","N21000575","Bannside_D"
"N09000008","Mid and East Antrim","N20002562","Bannside_D3","N21000575","Bannside_D"
"N09000008","Mid and East Antrim","N20002552","Bannside_C2","N21000574","Bannside_C"
"N09000009","Mid Ulster","N20002843","Carntogher_A3","N21000637","Carntogher_A"
"N09000009","Mid Ulster","N20002838","Carntogher_A1","N21000637","Carntogher_A"
"N09000008","Mid and East Antrim","N20002560","Bannside_D1","N21000575","Bannside_D"
"N09000009","Mid Ulster","N20002865","Moyola_C1","N21000645","Moyola_C"
"N09000009","Mid Ulster","N20002849","Carntogher_C2","N21000639","Carntogher_C"
"N09000009","Mid Ulster","N20002848","Carntogher_C1","N21000639","Carntogher_C"
"N09000009","Mid Ulster","N20002866","Moyola_A1","N21000643","Moyola_A"
"N09000004","Causeway Coast and Glens","N20001731","Ballymoney_K6","N21000395","Ballymoney_K"
"N09000004","Causeway Coast and Glens","N20001729","Ballymoney_L2","N21000396","Ballymoney_L"
"N09000004","Causeway Coast and Glens","N20001728","Ballymoney_L1","N21000396","Ballymoney_L"
"N09000004","Causeway Coast and Glens","N20001730","Ballymoney_L3","N21000396","Ballymoney_L"
"N09000004","Causeway Coast and Glens","N20001727","Ballymoney_K5","N21000395","Ballymoney_K"
"N09000004","Causeway Coast and Glens","N20001722","Ballymoney_H4","N21000393","Ballymoney_H"
"N09000004","Causeway Coast and Glens","N20001726","Ballymoney_K4","N21000395","Ballymoney_K"
"N09000004","Causeway Coast and Glens","N20001718","Ballymoney_H2","N21000393","Ballymoney_H"
"N09000004","Causeway Coast and Glens","N20001716","Ballymoney_G2","N21000392","Ballymoney_G"
"N09000004","Causeway Coast and Glens","N20001719","Ballymoney_H3","N21000393","Ballymoney_H"
"N09000004","Causeway Coast and Glens","N20001724","Ballymoney_H5","N21000393","Ballymoney_H"
"N09000004","Causeway Coast and Glens","N20001725","Ballymoney_H6","N21000393","Ballymoney_H"
"N09000004","Causeway Coast and Glens","N20001715","Ballymoney_G1","N21000392","Ballymoney_G"
"N09000008","Mid and East Antrim","N20002644","Braid_A4","N21000591","Braid_A"
"N09000004","Causeway Coast and Glens","N20001721","Ballymoney_J1","N21000394","Ballymoney_J"
"N09000004","Causeway Coast and Glens","N20001683","The_Glens_F5","N21000384","The_Glens_F"
"N09000004","Causeway Coast and Glens","N20001681","The_Glens_F4","N21000384","The_Glens_F"
"N09000004","Causeway Coast and Glens","N20001678","The_Glens_F3","N21000384","The_Glens_F"
"N09000004","Causeway Coast and Glens","N20001723","Ballymoney_J2","N21000394","Ballymoney_J"
"N09000009","Mid Ulster","N20002871","Moyola_E1","N21000647","Moyola_E"
"N09000009","Mid Ulster","N20002901","Magherafelt_A5","N21000651","Magherafelt_A"
"N09000009","Mid Ulster","N20002855","Carntogher_F2","N21000642","Carntogher_F"
"N09000009","Mid Ulster","N20002898","Magherafelt_A4","N21000651","Magherafelt_A"
"N09000009","Mid Ulster","N20002902","Magherafelt_A6","N21000651","Magherafelt_A"
"N09000009","Mid Ulster","N20002900","Magherafelt_C2","N21000653","Magherafelt_C"
"N09000009","Mid Ulster","N20002905","Magherafelt_A7","N21000651","Magherafelt_A"
"N09000009","Mid Ulster","N20002903","Magherafelt_C3","N21000653","Magherafelt_C"
"N09000009","Mid Ulster","N20002896","Magherafelt_C1","N21000653","Magherafelt_C"
"N09000009","Mid Ulster","N20002895","Magherafelt_A2","N21000651","Magherafelt_A"
"N09000009","Mid Ulster","N20002897","Magherafelt_A3","N21000651","Magherafelt_A"
"N09000009","Mid Ulster","N20002867","Moyola_B1","N21000644","Moyola_B"
"N09000009","Mid Ulster","N20002912","Magherafelt_C6","N21000653","Magherafelt_C"
"N09000009","Mid Ulster","N20002877","Moyola_E3","N21000647","Moyola_E"
"N09000009","Mid Ulster","N20002879","Moyola_E4","N21000647","Moyola_E"
"N09000009","Mid Ulster","N20002894","Magherafelt_A1","N21000651","Magherafelt_A"
"N09000009","Mid Ulster","N20002913","Magherafelt_E1","N21000655","Magherafelt_E"
"N09000009","Mid Ulster","N20002910","Magherafelt_C5","N21000653","Magherafelt_C"
"N09000009","Mid Ulster","N20002911","Magherafelt_D1","N21000654","Magherafelt_D"
"N09000009","Mid Ulster","N20002876","Moyola_E2","N21000647","Moyola_E"
"N09000009","Mid Ulster","N20002860","Carntogher_D3","N21000640","Carntogher_D"
"N09000009","Mid Ulster","N20002886","Moyola_G2","N21000649","Moyola_G"
"N09000009","Mid Ulster","N20002888","Moyola_G3","N21000649","Moyola_G"
"N09000009","Mid Ulster","N20002872","Moyola_B2","N21000644","Moyola_B"
"N09000009","Mid Ulster","N20002839","Carntogher_B2","N21000638","Carntogher_B"
"N09000009","Mid Ulster","N20002909","Magherafelt_C4","N21000653","Magherafelt_C"
"N09000009","Mid Ulster","N20002908","Magherafelt_B5","N21000652","Magherafelt_B"
"N09000009","Mid Ulster","N20002904","Magherafelt_B2","N21000652","Magherafelt_B"
"N09000009","Mid Ulster","N20002899","Magherafelt_B1","N21000652","Magherafelt_B"
"N09000009","Mid Ulster","N20002907","Magherafelt_B4","N21000652","Magherafelt_B"
"N09000009","Mid Ulster","N20002906","Magherafelt_B3","N21000652","Magherafelt_B"
"N09000009","Mid Ulster","N20002914","Magherafelt_E2","N21000655","Magherafelt_E"
"N09000009","Mid Ulster","N20002891","Moyola_H2","N21000650","Moyola_H"
"N09000009","Mid Ulster","N20002916","Magherafelt_G1","N21000657","Magherafelt_G"
"N09000009","Mid Ulster","N20002893","Moyola_H4","N21000650","Moyola_H"
"N09000009","Mid Ulster","N20002917","Magherafelt_G2","N21000657","Magherafelt_G"
"N09000009","Mid Ulster","N20002925","Magherafelt_G3","N21000657","Magherafelt_G"
"N09000009","Mid Ulster","N20002889","Moyola_H1","N21000650","Moyola_H"
"N09000009","Mid Ulster","N20002875","Moyola_D3","N21000646","Moyola_D"
"N09000009","Mid Ulster","N20002874","Moyola_D2","N21000646","Moyola_D"
"N09000009","Mid Ulster","N20002878","Moyola_D4","N21000646","Moyola_D"
"N09000009","Mid Ulster","N20002873","Moyola_D1","N21000646","Moyola_D"
"N09000009","Mid Ulster","N20002885","Moyola_G1","N21000649","Moyola_G"
"N09000009","Mid Ulster","N20002890","Moyola_G4","N21000649","Moyola_G"
"N09000009","Mid Ulster","N20002864","Carntogher_D6","N21000640","Carntogher_D"
"N09000009","Mid Ulster","N20002863","Carntogher_D5","N21000640","Carntogher_D"
"N09000009","Mid Ulster","N20002862","Carntogher_D4","N21000640","Carntogher_D"
"N09000009","Mid Ulster","N20002919","Magherafelt_E3","N21000655","Magherafelt_E"
"N09000009","Mid Ulster","N20002922","Magherafelt_F2","N21000656","Magherafelt_F"
"N09000009","Mid Ulster","N20002924","Magherafelt_F4","N21000656","Magherafelt_F"
"N09000009","Mid Ulster","N20002921","Magherafelt_F1","N21000656","Magherafelt_F"
"N09000009","Mid Ulster","N20002923","Magherafelt_F3","N21000656","Magherafelt_F"
"N09000009","Mid Ulster","N20002928","Magherafelt_E4","N21000655","Magherafelt_E"
"N09000009","Mid Ulster","N20002951","Cookstown_G2","N21000664","Cookstown_G"
"N09000009","Mid Ulster","N20002926","Magherafelt_D5","N21000654","Magherafelt_D"
"N09000009","Mid Ulster","N20002942","Cookstown_G1","N21000664","Cookstown_G"
"N09000009","Mid Ulster","N20002915","Magherafelt_D2","N21000654","Magherafelt_D"
"N09000009","Mid Ulster","N20002927","Magherafelt_G4","N21000657","Magherafelt_G"
"N09000009","Mid Ulster","N20002918","Magherafelt_D3","N21000654","Magherafelt_D"
"N09000009","Mid Ulster","N20002881","Moyola_F2","N21000648","Moyola_F"
"N09000009","Mid Ulster","N20002880","Moyola_F1","N21000648","Moyola_F"
"N09000009","Mid Ulster","N20002883","Moyola_F3","N21000648","Moyola_F"
"N09000009","Mid Ulster","N20002884","Moyola_F4","N21000648","Moyola_F"
"N09000009","Mid Ulster","N20002869","Moyola_A2","N21000643","Moyola_A"
"N09000009","Mid Ulster","N20002868","Moyola_C2","N21000645","Moyola_C"
"N09000009","Mid Ulster","N20002870","Moyola_A3","N21000643","Moyola_A"
"N09000009","Mid Ulster","N20002859","Carntogher_C4","N21000639","Carntogher_C"
"N09000009","Mid Ulster","N20002861","Carntogher_C5","N21000639","Carntogher_C"
"N09000009","Mid Ulster","N20002853","Carntogher_C3","N21000639","Carntogher_C"
"N09000009","Mid Ulster","N20002858","Carntogher_F4","N21000642","Carntogher_F"
"N09000009","Mid Ulster","N20002854","Carntogher_F1","N21000642","Carntogher_F"
"N09000009","Mid Ulster","N20002845","Carntogher_B5","N21000638","Carntogher_B"
"N09000009","Mid Ulster","N20002852","Carntogher_E3","N21000641","Carntogher_E"
"N09000009","Mid Ulster","N20002842","Carntogher_B3","N21000638","Carntogher_B"
"N09000009","Mid Ulster","N20002846","Carntogher_A4","N21000637","Carntogher_A"
"N09000009","Mid Ulster","N20002856","Carntogher_E4","N21000641","Carntogher_E"
"N09000009","Mid Ulster","N20002851","Carntogher_E2","N21000641","Carntogher_E"
"N09000009","Mid Ulster","N20002850","Carntogher_E1","N21000641","Carntogher_E"
"N09000009","Mid Ulster","N20002857","Carntogher_F3","N21000642","Carntogher_F"
"N09000009","Mid Ulster","N20002841","Carntogher_D1","N21000640","Carntogher_D"
"N09000009","Mid Ulster","N20002844","Carntogher_B4","N21000638","Carntogher_B"
"N09000009","Mid Ulster","N20002847","Carntogher_D2","N21000640","Carntogher_D"
"N09000004","Causeway Coast and Glens","N20001542","Bann_G2","N21000356","Bann_G"
"N09000009","Mid Ulster","N20002837","Carntogher_B1","N21000638","Carntogher_B"
"N09000004","Causeway Coast and Glens","N20001544","Bann_G3","N21000356","Bann_G"
"N09000009","Mid Ulster","N20002840","Carntogher_A2","N21000637","Carntogher_A"
"N09000004","Causeway Coast and Glens","N20001513","Limavady_F4","N21000348","Limavady_F"
"N09000005","Derry City and Strabane","N20001883","Waterside_L2","N21000433","Waterside_L"
"N09000005","Derry City and Strabane","N20001870","Waterside_E4","N21000427","Waterside_E"
"N09000005","Derry City and Strabane","N20001877","Waterside_L1","N21000433","Waterside_L"
"N09000005","Derry City and Strabane","N20001850","Waterside_A1","N21000423","Waterside_A"
"N09000005","Derry City and Strabane","N20001869","Waterside_E3","N21000427","Waterside_E"
"N09000005","Derry City and Strabane","N20001874","Waterside_E5","N21000427","Waterside_E"
"N09000005","Derry City and Strabane","N20001859","Waterside_C2","N21000425","Waterside_C"
"N09000005","Derry City and Strabane","N20001853","Waterside_B2","N21000424","Waterside_B"
"N09000005","Derry City and Strabane","N20001864","Waterside_D3","N21000426","Waterside_D"
"N09000005","Derry City and Strabane","N20001875","Waterside_F2","N21000428","Waterside_F"
"N09000005","Derry City and Strabane","N20001884","Waterside_H1","N21000430","Waterside_H"
"N09000005","Derry City and Strabane","N20001867","Waterside_C4","N21000425","Waterside_C"
"N09000005","Derry City and Strabane","N20001866","Waterside_E1","N21000427","Waterside_E"
"N09000005","Derry City and Strabane","N20001854","Waterside_A3","N21000423","Waterside_A"
"N09000005","Derry City and Strabane","N20001891","Waterside_H3","N21000430","Waterside_H"
"N09000005","Derry City and Strabane","N20001921","Faughan_D3","N21000439","Faughan_D"
"N09000005","Derry City and Strabane","N20001878","Waterside_F3","N21000428","Waterside_F"
"N09000005","Derry City and Strabane","N20001862","Waterside_D1","N21000426","Waterside_D"
"N09000005","Derry City and Strabane","N20001888","Waterside_H2","N21000430","Waterside_H"
"N09000005","Derry City and Strabane","N20001872","Waterside_C5","N21000425","Waterside_C"
"N09000005","Derry City and Strabane","N20001871","Waterside_D5","N21000426","Waterside_D"
"N09000005","Derry City and Strabane","N20001879","Waterside_F4","N21000428","Waterside_F"
"N09000005","Derry City and Strabane","N20001860","Waterside_A5","N21000423","Waterside_A"
"N09000005","Derry City and Strabane","N20001855","Waterside_A4","N21000423","Waterside_A"
"N09000005","Derry City and Strabane","N20001857","Waterside_B4","N21000424","Waterside_B"
"N09000005","Derry City and Strabane","N20001868","Waterside_E2","N21000427","Waterside_E"
"N09000005","Derry City and Strabane","N20001852","Waterside_B1","N21000424","Waterside_B"
"N09000005","Derry City and Strabane","N20001856","Waterside_B3","N21000424","Waterside_B"
"N09000005","Derry City and Strabane","N20001913","Faughan_A5","N21000436","Faughan_A"
"N09000005","Derry City and Strabane","N20001876","Waterside_G1","N21000429","Waterside_G"
"N09000005","Derry City and Strabane","N20001865","Waterside_D4","N21000426","Waterside_D"
"N09000005","Derry City and Strabane","N20001873","Waterside_F1","N21000428","Waterside_F"
"N09000005","Derry City and Strabane","N20001897","Waterside_K3","N21000432","Waterside_K"
"N09000005","Derry City and Strabane","N20001922","Faughan_D4","N21000439","Faughan_D"
"N09000004","Causeway Coast and Glens","N20001446","Benbradagh_B1","N21000337","Benbradagh_B"
"N09000005","Derry City and Strabane","N20001863","Waterside_D2","N21000426","Waterside_D"
"N09000005","Derry City and Strabane","N20001908","Faughan_D1","N21000439","Faughan_D"
"N09000005","Derry City and Strabane","N20001912","Faughan_A4","N21000436","Faughan_A"
"N09000005","Derry City and Strabane","N20001910","Faughan_A2","N21000436","Faughan_A"
"N09000005","Derry City and Strabane","N20001909","Faughan_A1","N21000436","Faughan_A"
"N09000005","Derry City and Strabane","N20001851","Waterside_A2","N21000423","Waterside_A"
"N09000005","Derry City and Strabane","N20001889","Waterside_L3","N21000433","Waterside_L"
"N09000005","Derry City and Strabane","N20001926","Faughan_G2","N21000442","Faughan_G"
"N09000005","Derry City and Strabane","N20001928","Faughan_F1","N21000441","Faughan_F"
"N09000005","Derry City and Strabane","N20001896","Waterside_J3","N21000431","Waterside_J"
"N09000005","Derry City and Strabane","N20001882","Waterside_G4","N21000429","Waterside_G"
"N09000005","Derry City and Strabane","N20001932","Faughan_F4","N21000441","Faughan_F"
"N09000005","Derry City and Strabane","N20001881","Waterside_G3","N21000429","Waterside_G"
"N09000005","Derry City and Strabane","N20001885","Waterside_G5","N21000429","Waterside_G"
"N09000005","Derry City and Strabane","N20001886","Waterside_J1","N21000431","Waterside_J"
"N09000005","Derry City and Strabane","N20001901","Waterside_N4","N21000434","Waterside_N"
"N09000005","Derry City and Strabane","N20001890","Waterside_N2","N21000434","Waterside_N"
"N09000005","Derry City and Strabane","N20001892","Waterside_N3","N21000434","Waterside_N"
