PC5,ACTIVE,X,Y,LGD2014,LGD2014NAME,WARD2014,WARD2014NAME,DEA2014,DEA2014NAME,AA2008,AA2008NAME,WARD1992,WARD1992NAME,LGD1992,LGD1992NAME,HSCT,HSCTNAME,DZ2021,DZ2021_name,SDZ2021,SDZ2021_name,AA2024,AA2024NAME,SA2011,SOA2001,SOA2001NAME,SOA2001_OLD,SOA2001NAME_OLD,COA2001,SETTLEMENT15,SETTLEMENT15_URBAN_RURAL
BT619DX,1,288396,345259,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC22,THE MALL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000315,Armagh_C4,N21000070,Armagh_C,N05000011,Newry and Armagh,N00000475,95CC22W1,The Mall,95CC22W1,The Mall,95CC220006,ARMAGH,URBAN
BT619DY,1,288446,345353,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC22,THE MALL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000315,Armagh_C4,N21000070,Armagh_C,N05000011,Newry and Armagh,N00000474,95CC22W1,The Mall,95CC22W1,The Mall,95CC220005,ARMAGH,URBAN
BT619DZ,1,288493,345371,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC22,THE MALL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000315,Armagh_C4,N21000070,Armagh_C,N05000011,Newry and Armagh,N00000473,95CC22W1,The Mall,95CC22W1,The Mall,95CC220004,ARMAGH,URBAN
BT619EA,1,288483,345622,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC22,THE MALL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000314,Armagh_B4,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000474,95CC22W1,The Mall,95CC22W1,The Mall,95CC220005,ARMAGH,URBAN
BT619EB,1,288565,345312,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC22,THE MALL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000314,Armagh_B4,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000473,95CC22W1,The Mall,95CC22W1,The Mall,95CC220004,ARMAGH,URBAN
BT619ED,1,288506,345455,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC22,THE MALL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000314,Armagh_B4,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000473,95CC22W1,The Mall,95CC22W1,The Mall,95CC220004,ARMAGH,URBAN
BT619EE,1,288683,345874,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000314,Armagh_B4,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000447,95CC18W1,Observatory,95CC18W1,Observatory,95CC180005,ARMAGH,URBAN
BT619EF,1,288815,346111,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000306,Armagh_B1,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000446,95CC18W1,Observatory,95CC18W1,Observatory,95CC180004,ARMAGH,URBAN
BT619EG,1,288385,345574,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC22,THE MALL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000315,Armagh_C4,N21000070,Armagh_C,N05000011,Newry and Armagh,N00000474,95CC22W1,The Mall,95CC22W1,The Mall,95CC220005,ARMAGH,URBAN
BT619EH,1,288727,346032,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000314,Armagh_B4,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000446,95CC18W1,Observatory,95CC18W1,Observatory,95CC180004,ARMAGH,URBAN
BT619EJ,1,288681,346141,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000314,Armagh_B4,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000447,95CC18W1,Observatory,95CC18W1,Observatory,95CC180005,ARMAGH,URBAN
BT619EL,1,288871,346073,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000306,Armagh_B1,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000446,95CC18W1,Observatory,95CC18W1,Observatory,95CC180004,ARMAGH,URBAN
BT619EN,0,666666,666666,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000306,Armagh_B1,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000447,95CC18W1,Observatory,95CC18W1,Observatory,95CC180005,ARMAGH,URBAN
BT619EP,1,288754,346370,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000306,Armagh_B1,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000447,95CC18W1,Observatory,95CC18W1,Observatory,95CC180005,ARMAGH,URBAN
BT619EQ,1,288556,345803,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC22,THE MALL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000314,Armagh_B4,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000473,95CC22W1,The Mall,95CC22W1,The Mall,95CC220004,ARMAGH,URBAN
BT619ER,1,999999,999999,000000000,NA,000000000,NA,000000000,NA,000000000,NA,000000,NA,0000,NA,N/A,N/A,000000000,NA,000000000,NA,000000000,NA,000000000,00000000,NA,00000000,NA,0000000000,0000000000000000000000000000000,00000
BT619ES,1,288892,346394,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000306,Armagh_B1,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000443,95CC18W1,Observatory,95CC18W1,Observatory,95CC180001,ARMAGH,URBAN
BT619ET,1,289454,346299,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000307,Armagh_B2,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000445,95CC18W1,Observatory,95CC18W1,Observatory,95CC180003,ARMAGH,URBAN
BT619EU,1,288844,346517,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000306,Armagh_B1,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000447,95CC18W1,Observatory,95CC18W1,Observatory,95CC180005,ARMAGH,URBAN
BT619EW,1,288759,346533,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000306,Armagh_B1,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000447,95CC18W1,Observatory,95CC18W1,Observatory,95CC180005,ARMAGH,URBAN
BT619EX,1,288882,346496,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000306,Armagh_B1,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000443,95CC18W1,Observatory,95CC18W1,Observatory,95CC180001,ARMAGH,URBAN
BT619EY,1,289549,346214,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000307,Armagh_B2,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000445,95CC18W1,Observatory,95CC18W1,Observatory,95CC180003,ARMAGH,URBAN
BT619HA,1,289574,346359,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000307,Armagh_B2,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000445,95CC18W1,Observatory,95CC18W1,Observatory,95CC180003,ARMAGH,URBAN
BT619HB,1,288998,345754,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000311,Armagh_B3,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000446,95CC18W1,Observatory,95CC18W1,Observatory,95CC180004,ARMAGH,URBAN
BT619HD,1,288975,345956,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000311,Armagh_B3,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000446,95CC18W1,Observatory,95CC18W1,Observatory,95CC180004,ARMAGH,URBAN
BT619HE,1,289193,346253,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000307,Armagh_B2,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000445,95CC18W1,Observatory,95CC18W1,Observatory,95CC180003,ARMAGH,URBAN
BT619HF,1,289092,346029,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000311,Armagh_B3,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000445,95CC18W1,Observatory,95CC18W1,Observatory,95CC180003,ARMAGH,URBAN
BT619HG,1,289245,345970,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000307,Armagh_B2,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000445,95CC18W1,Observatory,95CC18W1,Observatory,95CC180003,ARMAGH,URBAN
BT619HH,0,999999,999999,000000000,NA,000000000,NA,000000000,NA,000000000,NA,000000,NA,0000,NA,N/A,N/A,000000000,NA,000000000,NA,000000000,NA,000000000,00000000,NA,00000000,NA,0000000000,0000000000000000000000000000000,00000
BT619HJ,1,290124,346657,N09000002,"Armagh City, Banbridge and Craigavon",N08000219,Hamiltonsbawn,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC09,HAMILTONSBAWN,95CC,ARMAGH,SHSCT,Southern HSCT,N20000674,Cusher_E3,N21000154,Cusher_E,N05000011,Newry and Armagh,N00000390,95CC09S1,Hamiltonsbawn_1,95CC09S1,Hamiltonsbawn_1,95CC090002,"BAND H (ARMAGH CITY, BANBRIDGE AND CRAIGAVON LGD)",RURAL
BT619HL,1,291752,347681,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC10,HOCKLEY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000674,Cusher_E3,N21000154,Cusher_E,N05000011,Newry and Armagh,N00000394,95CC10W1,Hockley,95CC10W1,Hockley,95CC100001,"BAND H (ARMAGH CITY, BANBRIDGE AND CRAIGAVON LGD)",RURAL
BT619HN,1,291931,347229,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC10,HOCKLEY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000674,Cusher_E3,N21000154,Cusher_E,N05000011,Newry and Armagh,N00000394,95CC10W1,Hockley,95CC10W1,Hockley,95CC100001,"BAND H (ARMAGH CITY, BANBRIDGE AND CRAIGAVON LGD)",RURAL
BT619HP,1,289601,346554,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000307,Armagh_B2,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000443,95CC18W1,Observatory,95CC18W1,Observatory,95CC180001,ARMAGH,URBAN
BT619HQ,0,999999,999999,000000000,NA,000000000,NA,000000000,NA,000000000,NA,000000,NA,0000,NA,N/A,N/A,000000000,NA,000000000,NA,000000000,NA,000000000,00000000,NA,00000000,NA,0000000000,0000000000000000000000000000000,00000
BT619HR,1,289712,346177,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000307,Armagh_B2,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000443,95CC18W1,Observatory,95CC18W1,Observatory,95CC180001,"BAND H (ARMAGH CITY, BANBRIDGE AND CRAIGAVON LGD)",RURAL
BT619HS,1,288903,346213,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000306,Armagh_B1,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000446,95CC18W1,Observatory,95CC18W1,Observatory,95CC180004,ARMAGH,URBAN
BT619HT,1,290767,345710,N09000002,"Armagh City, Banbridge and Craigavon",N08000219,Hamiltonsbawn,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC09,HAMILTONSBAWN,95CC,ARMAGH,SHSCT,Southern HSCT,N20000688,Cusher_E5,N21000154,Cusher_E,N05000011,Newry and Armagh,N00000390,95CC09S1,Hamiltonsbawn_1,95CC09S1,Hamiltonsbawn_1,95CC090002,"BAND H (ARMAGH CITY, BANBRIDGE AND CRAIGAVON LGD)",RURAL
BT619HU,1,292049,346377,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC10,HOCKLEY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000674,Cusher_E3,N21000154,Cusher_E,N05000011,Newry and Armagh,N00000394,95CC10W1,Hockley,95CC10W1,Hockley,95CC100001,"BAND H (ARMAGH CITY, BANBRIDGE AND CRAIGAVON LGD)",RURAL
BT619HW,1,291354,346949,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC10,HOCKLEY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000674,Cusher_E3,N21000154,Cusher_E,N05000011,Newry and Armagh,N00000394,95CC10W1,Hockley,95CC10W1,Hockley,95CC100001,"BAND H (ARMAGH CITY, BANBRIDGE AND CRAIGAVON LGD)",RURAL
BT619HX,1,292438,346725,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC10,HOCKLEY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000674,Cusher_E3,N21000154,Cusher_E,N05000011,Newry and Armagh,N00000394,95CC10W1,Hockley,95CC10W1,Hockley,95CC100001,"BAND H (ARMAGH CITY, BANBRIDGE AND CRAIGAVON LGD)",RURAL
BT619HY,1,288286,345701,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC22,THE MALL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000315,Armagh_C4,N21000070,Armagh_C,N05000011,Newry and Armagh,N00000474,95CC22W1,The Mall,95CC22W1,The Mall,95CC220005,ARMAGH,URBAN
BT619HZ,1,289023,345655,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000311,Armagh_B3,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000446,95CC18W1,Observatory,95CC18W1,Observatory,95CC180004,ARMAGH,URBAN
BT619JD,0,999999,999999,000000000,NA,000000000,NA,000000000,NA,000000000,NA,000000,NA,0000,NA,N/A,N/A,000000000,NA,000000000,NA,000000000,NA,000000000,00000000,NA,00000000,NA,0000000000,0000000000000000000000000000000,00000
BT619JE,1,293835,348321,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC20,RICH HILL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000668,Cusher_B2,N21000151,Cusher_B,N05000011,Newry and Armagh,N00000462,95CC20S2,Rich Hill_2,95CC20S2,Rich Hill_2,95CC200009,RICHHILL,RURAL
BT619JF,1,289632,346380,N09000002,"Armagh City, Banbridge and Craigavon",N08000240,The Mall,N10000201,ARMAGH,N06000011,NEWRY AND ARMAGH,95CC18,OBSERVATORY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000307,Armagh_B2,N21000069,Armagh_B,N05000011,Newry and Armagh,N00000445,95CC18W1,Observatory,95CC18W1,Observatory,95CC180003,ARMAGH,URBAN
BT619JG,1,294463,347351,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC20,RICH HILL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000677,Cusher_B6,N21000151,Cusher_B,N05000011,Newry and Armagh,N00000456,95CC20S1,Rich Hill_1,95CC20S1,Rich Hill_1,95CC200005,RICHHILL,RURAL
BT619JH,1,294645,347650,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC20,RICH HILL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000673,Cusher_B5,N21000151,Cusher_B,N05000011,Newry and Armagh,N00000456,95CC20S1,Rich Hill_1,95CC20S1,Rich Hill_1,95CC200005,RICHHILL,RURAL
BT619JJ,1,294343,347640,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC20,RICH HILL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000673,Cusher_B5,N21000151,Cusher_B,N05000011,Newry and Armagh,N00000459,95CC20S2,Rich Hill_2,95CC20S2,Rich Hill_2,95CC200004,RICHHILL,RURAL
BT619JL,1,294379,347560,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC20,RICH HILL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000673,Cusher_B5,N21000151,Cusher_B,N05000011,Newry and Armagh,N00000459,95CC20S2,Rich Hill_2,95CC20S2,Rich Hill_2,95CC200004,RICHHILL,RURAL
BT619JN,1,294464,347627,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC20,RICH HILL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000673,Cusher_B5,N21000151,Cusher_B,N05000011,Newry and Armagh,N00000459,95CC20S2,Rich Hill_2,95CC20S2,Rich Hill_2,95CC200004,RICHHILL,RURAL
BT619JP,1,294666,347394,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC20,RICH HILL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000677,Cusher_B6,N21000151,Cusher_B,N05000011,Newry and Armagh,N00000457,95CC20S1,Rich Hill_1,95CC20S1,Rich Hill_1,95CC200006,RICHHILL,RURAL
BT619JQ,1,294676,347556,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC20,RICH HILL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000673,Cusher_B5,N21000151,Cusher_B,N05000011,Newry and Armagh,N00000457,95CC20S1,Rich Hill_1,95CC20S1,Rich Hill_1,95CC200006,RICHHILL,RURAL
BT619JR,1,293664,348277,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC10,HOCKLEY,95CC,ARMAGH,SHSCT,Southern HSCT,N20000668,Cusher_B2,N21000151,Cusher_B,N05000011,Newry and Armagh,N00000394,95CC10W1,Hockley,95CC10W1,Hockley,95CC100001,RICHHILL,RURAL
BT619JS,1,293834,348266,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC20,RICH HILL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000668,Cusher_B2,N21000151,Cusher_B,N05000011,Newry and Armagh,N00000462,95CC20S2,Rich Hill_2,95CC20S2,Rich Hill_2,95CC200009,RICHHILL,RURAL
BT619JT,1,294614,346902,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC20,RICH HILL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000689,Cusher_G2,N21000156,Cusher_G,N05000011,Newry and Armagh,N00000456,95CC20S1,Rich Hill_1,95CC20S1,Rich Hill_1,95CC200005,"BAND H (ARMAGH CITY, BANBRIDGE AND CRAIGAVON LGD)",RURAL
BT619JU,1,294907,346157,N09000002,"Armagh City, Banbridge and Craigavon",N08000219,Hamiltonsbawn,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC09,HAMILTONSBAWN,95CC,ARMAGH,SHSCT,Southern HSCT,N20000689,Cusher_G2,N21000156,Cusher_G,N05000011,Newry and Armagh,N00000392,95CC09S2,Hamiltonsbawn_2,95CC09S2,Hamiltonsbawn_2,95CC090007,"BAND H (ARMAGH CITY, BANBRIDGE AND CRAIGAVON LGD)",RURAL
BT619JW,1,294445,347701,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC20,RICH HILL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000673,Cusher_B5,N21000151,Cusher_B,N05000011,Newry and Armagh,N00000459,95CC20S2,Rich Hill_2,95CC20S2,Rich Hill_2,95CC200004,RICHHILL,RURAL
BT619JX,1,294594,347840,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC20,RICH HILL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000673,Cusher_B5,N21000151,Cusher_B,N05000011,Newry and Armagh,N00000456,95CC20S1,Rich Hill_1,95CC20S1,Rich Hill_1,95CC200005,RICHHILL,RURAL
BT619JY,1,294532,345354,N09000002,"Armagh City, Banbridge and Craigavon",N08000219,Hamiltonsbawn,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC09,HAMILTONSBAWN,95CC,ARMAGH,SHSCT,Southern HSCT,N20000681,Cusher_E4,N21000154,Cusher_E,N05000011,Newry and Armagh,N00000392,95CC09S2,Hamiltonsbawn_2,95CC09S2,Hamiltonsbawn_2,95CC090004,"BAND H (ARMAGH CITY, BANBRIDGE AND CRAIGAVON LGD)",RURAL
BT619JZ,1,295363,347668,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC09,HAMILTONSBAWN,95CC,ARMAGH,SHSCT,Southern HSCT,N20000689,Cusher_G2,N21000156,Cusher_G,N05000011,Newry and Armagh,N00000392,95CC09S2,Hamiltonsbawn_2,95CC09S2,Hamiltonsbawn_2,95CC090007,"BAND H (ARMAGH CITY, BANBRIDGE AND CRAIGAVON LGD)",RURAL
BT619LA,1,294955,348775,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC20,RICH HILL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000665,Cusher_E2,N21000154,Cusher_E,N05000011,Newry and Armagh,N00000458,95CC20S1,Rich Hill_1,95CC20S1,Rich Hill_1,95CC200007,"BAND H (ARMAGH CITY, BANBRIDGE AND CRAIGAVON LGD)",RURAL
BT619LB,1,294842,348590,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC20,RICH HILL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000665,Cusher_E2,N21000154,Cusher_E,N05000011,Newry and Armagh,N00000458,95CC20S1,Rich Hill_1,95CC20S1,Rich Hill_1,95CC200007,"BAND H (ARMAGH CITY, BANBRIDGE AND CRAIGAVON LGD)",RURAL
BT619LD,1,294203,348498,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC20,RICH HILL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000666,Cusher_B1,N21000151,Cusher_B,N05000011,Newry and Armagh,N00000461,95CC20S2,Rich Hill_2,95CC20S2,Rich Hill_2,95CC200008,RICHHILL,RURAL
BT619LE,1,294034,348567,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC20,RICH HILL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000666,Cusher_B1,N21000151,Cusher_B,N05000011,Newry and Armagh,N00000461,95CC20S2,Rich Hill_2,95CC20S2,Rich Hill_2,95CC200008,RICHHILL,RURAL
BT619LF,1,295013,349553,N09000002,"Armagh City, Banbridge and Craigavon",N08000235,Richhill,N10000204,CUSHER,N06000011,NEWRY AND ARMAGH,95CC20,RICH HILL,95CC,ARMAGH,SHSCT,Southern HSCT,N20000665,Cusher_E2,N21000154,Cusher_E,N05000011,Newry and Armagh,N00000458,95CC20S1,Rich Hill_1,95CC20S1,Rich Hill_1,95CC200007,"BAND H (ARMAGH CITY, BANBRIDGE AND CRAIGAVON LGD)",RURAL
